"Prebivalstvo po: STATISTI»NA REGIJA, LETO, STAROST , SPOL"

" ";" ";" ";"Spol - SKUPAJ"
"SLOVENIJA"
" ";" ";"65 + let";83961
" ";"2012"
" ";" ";"0-14 let";81099
" ";" ";"15-64 let";369538
" ";" ";"65 + let";85847
" ";"2013"
" ";" ";"0-14 let";82955
" ";" ";"15-64 let";370871
" ";" ";"65 + let";87892
" ";"2014"
" ";" ";"0-14 let";84414
" ";" ";"15-64 let";371801
" ";" ";"65 + let";90099
" ";"2015"
" ";" ";"0-14 let";83652
" ";" ";"15-64 let";360653
" ";" ";"65 + let";90213
" ";"2016"
" ";" ";"0-14 let";84618
" ";" ";"15-64 let";359336
" ";" ";"65 + let";93069
" ";"2017"
" ";" ";"0-14 let";85644
" ";" ";"15-64 let";358268
" ";" ";"65 + let";95760
"Gorenjska"
" ";"1995"
" ";" ";"0-14 let";38284
" ";" ";"15-64 let";134451
" ";" ";"65 + let";22072
" ";"1996"
" ";" ";"0-14 let";37567
" ";" ";"15-64 let";134443
" ";" ";"65 + let";23177
" ";"1997"
" ";" ";"0-14 let";36513
" ";" ";"15-64 let";135012
" ";" ";"65 + let";23847
" ";"1998"
" ";" ";"0-14 let";35595
" ";" ";"15-64 let";135299
" ";" ";"65 + let";24744
" ";"1999"
" ";" ";"0-14 let";34563
" ";" ";"15-64 let";135215
" ";" ";"65 + let";25433
" ";"2000"
" ";" ";"0-14 let";33707
" ";" ";"15-64 let";136639
" ";" ";"65 + let";26131
" ";"2001"
" ";" ";"0-14 let";33072
" ";" ";"15-64 let";136693
" ";" ";"65 + let";26936
" ";"2002"
" ";" ";"0-14 let";32426
" ";" ";"15-64 let";137091
" ";" ";"65 + let";27760
" ";"2003"
" ";" ";"0-14 let";31714
" ";" ";"15-64 let";137370
" ";" ";"65 + let";28564
" ";"2004"
" ";" ";"0-14 let";30868
" ";" ";"15-64 let";137697
" ";" ";"65 + let";29269
" ";"2005"
" ";" ";"0-14 let";30485
" ";" ";"15-64 let";137775
" ";" ";"65 + let";30082
" ";"2006"
" ";" ";"0-14 let";30062
" ";" ";"15-64 let";138107
" ";" ";"65 + let";30916
" ";"2007"
" ";" ";"0-14 let";29925
" ";" ";"15-64 let";138119
" ";" ";"65 + let";31858
" ";"2008"
" ";" ";"0-14 let";29931
" ";" ";"15-64 let";138807
" ";" ";"65 + let";32516
" ";"2009"
" ";" ";"0-14 let";30256
" ";" ";"15-64 let";138366
" ";" ";"65 + let";33157
" ";"2010"
" ";" ";"0-14 let";30576
" ";" ";"15-64 let";138598
" ";" ";"65 + let";33729
" ";"2011"
" ";" ";"0-14 let";31033
" ";" ";"15-64 let";138607
" ";" ";"65 + let";33787
" ";"2012"
" ";" ";"0-14 let";31335
" ";" ";"15-64 let";138251
" ";" ";"65 + let";34471
" ";"2013"
" ";" ";"0-14 let";31636
" ";" ";"15-64 let";137013
" ";" ";"65 + let";35335
" ";"2014"
" ";" ";"0-14 let";31914
" ";" ";"15-64 let";135930
" ";" ";"65 + let";36050
" ";"2015"
" ";" ";"0-14 let";32080
" ";" ";"15-64 let";134887
" ";" ";"65 + let";36883
" ";"2016"
" ";" ";"0-14 let";32221
" ";" ";"15-64 let";133702
" ";" ";"65 + let";37915
" ";"2017"
" ";" ";"0-14 let";32369
" ";" ";"15-64 let";132538
" ";" ";"65 + let";38893
"Primorsko-notranjska"
" ";"1995"
" ";" ";"0-14 let";9059
" ";" ";"15-64 let";33293
" ";" ";"65 + let";7098
" ";"1996"
" ";" ";"0-14 let";9138
" ";" ";"15-64 let";34225
" ";" ";"65 + let";7374
" ";"1997"
